time	diversity	m_div	M_div
9.26832893551	17.46	15	22
9.36834752434	17.6	16	22
9.46836611318	17.74	16	23
9.56838470202	17.81	16	23
9.66840329086	17.97	16	23
9.7684218797	18.1	16	23
9.86844046854	18.23	16	23
9.96845905738	18.34	16	23
10.0684776462	18.5	16	23
10.1684962351	18.6	16	23
10.2685148239	18.72	16	23
10.3685334127	18.74	16	23
10.4685520016	18.9	15	23
10.5685705904	18.97	15	23
10.6685891792	19.05	15	24
10.7686077681	19.05	15	25
10.8686263569	19.14	15	25
10.9686449458	19.23	15	25
11.0686635346	19.28	15	25
11.1686821234	19.37	15	25
11.2687007123	19.39	16	26
11.3687193011	19.45	16	26
11.46873789	19.44	16	26
11.5687564788	19.53	16	26
11.6687750676	19.53	15	26
11.7687936565	19.45	14	26
11.8688122453	19.42	14	26
11.9688308341	19.33	12	26
12.068849423	18.98	12	26
12.1688680118	18.8	11	26
12.2688866007	18.49	10	26
12.3689051895	18.24	11	26
12.4689237783	17.92	11	26
12.5689423672	17.53	11	26
12.668960956	17.23	10	26
12.7689795449	17.01	10	26
12.8689981337	16.69	10	26
12.9690167225	16.41	10	26
13.0690353114	16.12	11	26
13.1690539002	16.03	9	25
13.269072489	15.81	10	25
13.3690910779	15.65	11	25
13.4691096667	15.56	11	25
13.5691282556	15.53	10	25
13.6691468444	15.53	10	24
13.7691654332	15.57	10	24
13.8691840221	15.55	10	24
13.9692026109	15.61	11	24
14.0692211998	15.68	11	24
14.1692397886	15.82	11	24
14.2692583774	15.88	11	24
14.3692769663	15.91	12	23
14.4692955551	15.92	12	23
14.5693141439	16.03	12	23
14.6693327328	16.04	12	24
14.7693513216	16.12	12	24
14.8693699105	16.14	12	24
14.9693884993	16.16	11	24
15.0694070881	16.17	11	24
15.169425677	16.19	11	24
15.2694442658	16.27	12	24
15.3694628547	16.24	12	24
15.4694814435	16.27	12	24
15.5695000323	16.29	12	24
15.6695186212	16.32	12	24
15.76953721	16.35	12	23
15.8695557988	16.43	12	23
15.9695743877	16.47	12	23
16.0695929765	16.46	12	23
16.1696115654	16.55	12	23
16.2696301542	16.6	13	23
16.369648743	16.64	13	23
16.4696673319	16.72	13	23
16.5696859207	16.83	14	23
16.6697045096	16.85	14	23
16.7697230984	16.86	14	22
16.8697416872	16.89	14	22
16.9697602761	16.9	14	21
17.0697788649	16.95	14	21
17.1697974537	16.97	14	21
17.2698160426	17.06	14	21
17.3698346314	17.1	14	21
17.4698532203	17.12	14	21
17.5698718091	17.15	14	21
17.6698903979	17.21	14	21
17.7699089868	17.28	14	21
17.8699275756	17.31	14	21
17.9699461645	17.27	14	21
18.0699647533	17.33	15	21
18.1699833421	17.36	15	21
18.270001931	17.34	15	21
18.3700205198	17.31	15	21
18.4700391086	17.3	15	21
18.5700576975	17.28	15	21
18.6700762863	17.31	15	21
18.7700948752	17.27	15	21
18.870113464	17.23	15	21
18.9701320528	17.22	15	21
19.0701506417	17.23	15	21
19.1701692305	17.22	15	21
19.2701878194	17.16	15	21
19.3702064082	17.19	15	21
19.470224997	17.16	14	21
19.5702435859	17.17	14	21
19.6702621747	17.15	14	21
19.7702807635	17.17	14	21
19.8702993524	17.13	14	21
19.9703179412	17.14	14	21
20.0703365301	17.11	14	21
20.1703551189	17.11	14	21
20.2703737077	17.09	14	21
20.3703922966	17.03	14	21
20.4704108854	17.01	14	21
20.5704294743	17.0	14	21
20.6704480631	16.97	15	20
20.7704666519	16.93	15	20
20.8704852408	16.91	15	20
20.9705038296	16.91	15	20
21.0705224184	16.88	15	20
21.1705410073	16.87	14	20
21.2705595961	16.87	14	20
21.370578185	16.87	14	20
21.4705967738	16.84	14	20
21.5706153626	16.8	14	20
21.6706339515	16.78	14	19
21.7706525403	16.74	14	19
21.8706711292	16.7	14	19
21.970689718	16.68	14	20
22.0707083068	16.65	14	20
22.1707268957	16.63	14	20
22.2707454845	16.57	14	20
22.3707640733	16.57	13	20
22.4707826622	16.55	13	20
22.570801251	16.55	13	20
22.6708198399	16.52	13	19
22.7708384287	16.53	13	19
22.8708570175	16.56	13	21
22.9708756064	16.57	13	21
23.0708941952	16.49	13	21
23.1709127841	16.46	13	21
23.2709313729	16.42	13	21
23.3709499617	16.38	13	21
23.4709685506	16.35	13	21
23.5709871394	16.35	13	21
23.6710057283	16.41	13	21
23.7710243171	16.47	13	21
23.8710429059	16.58	13	21
23.9710614948	16.64	13	21
24.0710800836	16.68	13	21
24.1710986724	16.76	13	22
24.2711172613	16.79	13	22
24.3711358501	16.87	13	22
24.471154439	16.91	14	22
24.5711730278	16.91	13	22
24.6711916166	16.89	13	22
24.7712102055	16.88	13	22
24.8712287943	16.86	13	22
24.9712473832	16.86	13	22
25.071265972	16.84	13	22
25.1712845608	16.82	13	22
25.2713031497	16.86	13	22
25.3713217385	16.84	13	22
25.4713403273	16.87	13	22
25.5713589162	16.89	13	22
25.671377505	16.92	13	22
25.7713960939	16.92	13	22
25.8714146827	16.98	13	22
25.9714332715	17.05	13	22
26.0714518604	17.15	13	22
26.1714704492	17.22	13	22
26.2714890381	17.31	14	23
26.3715076269	17.4	14	23
26.4715262157	17.53	14	23
26.5715448046	17.64	14	23
26.6715633934	17.77	15	23
26.7715819822	17.83	15	22
26.8716005711	17.82	15	22
26.9716191599	17.84	15	22
27.0716377488	17.85	15	23
27.1716563376	17.88	15	23
27.2716749264	17.9	15	23
27.3716935153	17.88	15	23
27.4717121041	17.9	15	23
27.571730693	17.86	15	23
27.6717492818	17.81	15	23
27.7717678706	17.76	14	23
27.8717864595	17.7	14	23
27.9718050483	17.67	14	23
28.0718236371	17.61	14	23
28.171842226	17.57	15	22
28.2718608148	17.55	15	22
28.3718794037	17.5	15	22
28.4718979925	17.5	15	22
28.5719165813	17.43	15	22
28.6719351702	17.37	15	22
28.771953759	17.31	15	22
28.8719723479	17.27	15	22
28.9719909367	17.25	15	22
29.0720095255	17.22	15	22
29.1720281144	17.23	15	22
29.2720467032	17.2	15	22
29.372065292	17.17	15	22
29.4720838809	17.19	15	22
29.5721024697	17.19	15	22
29.6721210586	17.22	15	22
29.7721396474	17.21	15	22
29.8721582362	17.21	15	22
29.9721768251	17.21	15	22
30.0721954139	17.22	15	22
30.1722140028	17.21	15	22
30.2722325916	17.22	15	22
30.3722511804	17.2	15	21
30.4722697693	17.17	14	21
30.5722883581	17.08	14	21
30.6723069469	17.0	14	21
30.7723255358	16.98	14	21
30.8723441246	16.94	14	21
30.9723627135	16.94	14	21
31.0723813023	16.92	14	21
31.1723998911	16.87	14	21
31.27241848	16.83	14	21
31.3724370688	16.81	14	21
31.4724556577	16.8	14	21
31.5724742465	16.76	14	21
31.6724928353	16.75	14	22
31.7725114242	16.75	14	22
31.872530013	16.76	14	22
31.9725486018	16.72	14	22
32.0725671907	16.7	14	22
32.1725857795	16.71	14	22
32.2726043684	16.73	14	22
32.3726229572	16.77	14	21
32.472641546	16.78	14	21
32.5726601349	16.76	14	21
32.6726787237	16.79	14	21
32.7726973126	16.79	14	21
32.8727159014	16.79	14	21
32.9727344902	16.76	14	21
33.0727530791	16.8	14	21
33.1727716679	16.84	14	21
33.2727902567	16.85	14	22
33.3728088456	16.88	14	22
33.4728274344	16.89	14	22
33.5728460233	16.92	14	22
33.6728646121	16.95	14	22
33.7728832009	16.94	14	22
33.8729017898	16.99	14	22
33.9729203786	17.04	14	22
34.0729389675	17.11	14	22
34.1729575563	17.12	14	22
34.2729761451	17.2	14	22
34.372994734	17.29	14	22
34.4730133228	17.35	14	22
34.5730319116	17.42	14	22
34.6730505005	17.47	14	22
34.7730690893	17.55	14	22
34.8730876782	17.6	14	23
34.973106267	17.72	14	23
35.0731248558	17.78	15	23
35.1731434447	17.92	15	23
35.2731620335	17.97	15	23
35.3731806224	18.08	15	23
35.4731992112	18.18	15	23
35.5732178	18.25	16	23
35.6732363889	18.39	16	23
35.7732549777	18.49	16	23
35.8732735665	18.61	16	23
35.9732921554	18.71	16	23
36.0733107442	18.81	16	24
36.1733293331	18.94	16	24
36.2733479219	19.0	16	24
36.3733665107	19.1	16	25
36.4733850996	19.17	16	25
36.5734036884	19.23	16	25
36.6734222773	19.33	16	25
36.7734408661	19.42	17	25
36.8734594549	19.56	17	25
36.9734780438	19.67	17	25
37.0734966326	19.88	17	25
37.1735152214	19.97	17	25
37.2735338103	20.12	17	25
37.3735523991	20.24	17	25
37.473570988	20.35	17	25
37.5735895768	20.47	17	25
37.6736081656	20.59	17	25
37.7736267545	20.73	17	25
37.8736453433	20.85	17	25
37.9736639322	20.96	17	25
38.073682521	21.07	17	25
38.1737011098	21.2	17	25
38.2737196987	21.29	18	25
38.3737382875	21.41	18	25
38.4737568763	21.51	18	25
38.5737754652	21.6	18	25
38.673794054	21.7	18	25
38.7738126429	21.83	18	25
38.8738312317	21.87	18	25
38.9738498205	21.97	18	26
39.0738684094	22.08	18	26
39.1738869982	22.21	18	27
39.2739055871	22.29	18	27
39.3739241759	22.41	19	27
39.4739427647	22.46	19	27
39.5739613536	22.51	19	27
39.6739799424	22.58	19	27
39.7739985312	22.63	19	27
39.8740171201	22.72	19	28
39.9740357089	22.8	19	28
40.0740542978	22.9	19	28
40.1740728866	22.94	20	28
40.2740914754	23.05	20	28
40.3741100643	23.12	20	28
40.4741286531	23.16	20	28
40.574147242	23.29	20	29
40.6741658308	23.35	20	29
40.7741844196	23.39	20	29
40.8742030085	23.46	20	29
40.9742215973	23.52	20	29
41.0742401862	23.63	20	29
41.174258775	23.74	20	29
41.2742773638	23.86	20	29
41.3742959527	23.99	20	29
41.4743145415	24.14	20	29
41.5743331303	24.24	20	30
41.6743517192	24.4	20	30
41.774370308	24.54	20	30
41.8743888969	24.66	20	31
41.9744074857	24.75	21	31
42.0744260745	24.83	21	31
42.1744446634	25.01	21	31
42.2744632522	25.19	21	31
42.3744818411	25.35	22	31
42.4745004299	25.5	21	31
42.5745190187	25.68	21	31
42.6745376076	25.69	21	31
42.7745561964	25.82	21	31
42.8745747852	25.93	22	30
42.9745933741	26.01	22	30
43.0746119629	26.09	22	30
43.1746305518	26.16	22	30
43.2746491406	26.23	22	30
43.3746677294	26.37	22	31
43.4746863183	26.5	22	31
43.5747049071	26.63	22	32
43.674723496	26.7	23	32
43.7747420848	26.7	23	31
43.8747606736	26.72	23	31
43.9747792625	26.7	23	31
44.0747978513	26.71	23	31
44.1748164401	26.68	23	31
44.274835029	26.66	23	31
44.3748536178	26.61	24	31
44.4748722067	26.64	24	31
44.5748907955	26.48	23	31
44.6749093843	26.44	23	31
44.7749279732	26.36	23	31
44.874946562	26.33	23	31
44.9749651509	26.35	23	31
45.0749837397	26.34	23	31
45.1750023285	26.35	23	31
45.2750209174	26.31	23	31
45.3750395062	26.31	23	31
45.475058095	26.24	23	31
45.5750766839	26.27	23	31
45.6750952727	26.28	23	31
45.7751138616	26.3	22	31
45.8751324504	26.25	22	31
45.9751510392	26.29	22	31
46.0751696281	26.29	22	31
46.1751882169	26.27	22	31
46.2752068058	26.24	22	31
46.3752253946	26.16	22	31
46.4752439834	26.09	22	31
46.5752625723	26.09	22	31
46.6752811611	25.93	22	31
46.7752997499	25.79	22	31
46.8753183388	25.65	21	31
46.9753369276	25.52	21	31
47.0753555165	25.39	21	31
47.1753741053	25.27	20	31
47.2753926941	25.16	20	30
47.375411283	25.03	20	30
47.4754298718	24.89	20	30
47.5754484607	24.75	20	30
47.6754670495	24.57	20	30
47.7754856383	24.44	20	30
47.8755042272	24.28	20	29
47.975522816	24.17	20	30
48.0755414048	23.98	20	30
48.1755599937	23.85	20	29
48.2755785825	23.68	20	29
48.3755971714	23.56	20	29
48.4756157602	23.5	19	29
48.575634349	23.36	19	29
48.6756529379	23.23	18	29
48.7756715267	23.13	18	29
48.8756901156	23.03	18	29
48.9757087044	22.93	18	29
49.0757272932	22.88	18	30
49.1757458821	22.89	18	30
49.2757644709	22.79	17	30
49.3757830597	22.76	17	30
49.4758016486	22.72	17	29
49.5758202374	22.56	17	29
49.6758388263	22.56	17	29
49.7758574151	22.43	17	29
49.8758760039	22.37	17	29
49.9758945928	22.33	17	28
50.0759131816	22.23	17	28
50.1759317705	22.19	16	28
50.2759503593	22.17	16	28
50.3759689481	22.04	17	28
50.475987537	21.96	16	28
50.5760061258	21.85	16	28
50.6760247146	21.74	16	28
50.7760433035	21.6	15	28
50.8760618923	21.56	15	28
50.9760804812	21.47	15	28
51.07609907	21.45	15	28
51.1761176588	21.39	15	28
51.2761362477	21.33	15	28
51.3761548365	21.34	15	28
51.4761734254	21.33	15	27
51.5761920142	21.26	15	26
51.676210603	21.28	15	26
51.7762291919	21.22	15	26
51.8762477807	21.24	15	26
51.9762663695	21.25	15	26
52.0762849584	21.21	15	26
52.1763035472	21.32	15	27
52.2763221361	21.36	15	27
52.3763407249	21.31	15	27
52.4763593137	21.36	15	27
52.5763779026	21.37	15	27
52.6763964914	21.37	16	27
52.7764150803	21.37	16	27
52.8764336691	21.35	16	27
52.9764522579	21.41	16	27
53.0764708468	21.38	16	27
53.1764894356	21.38	16	27
53.2765080244	21.45	16	27
53.3765266133	21.46	16	27
53.4765452021	21.51	16	27
53.576563791	21.54	16	28
53.6765823798	21.55	16	28
53.7766009686	21.56	16	28
53.8766195575	21.61	16	28
53.9766381463	21.67	16	28
54.0766567352	21.63	16	28
54.176675324	21.71	16	28
54.2766939128	21.75	16	28
54.3767125017	21.78	16	28
54.4767310905	21.83	16	28
54.5767496793	21.9	16	28
54.6767682682	21.97	16	28
54.776786857	22.0	16	29
54.8768054459	22.06	16	29
54.9768240347	22.09	16	30
55.0768426235	22.12	16	30
55.1768612124	22.18	17	29
55.2768798012	22.2	17	29
55.3768983901	22.22	17	29
55.4769169789	22.27	17	29
55.5769355677	22.38	17	29
55.6769541566	22.42	17	29
55.7769727454	22.45	17	29
55.8769913342	22.49	17	30
55.9770099231	22.48	17	30
56.0770285119	22.45	17	30
56.1770471008	22.49	17	30
56.2770656896	22.49	17	30
56.3770842784	22.51	17	30
56.4771028673	22.51	17	30
56.5771214561	22.54	17	30
56.677140045	22.59	17	30
56.7771586338	22.61	17	30
56.8771772226	22.63	17	30
56.9771958115	22.6	17	30
57.0772144003	22.63	17	30
57.1772329891	22.61	17	30
57.277251578	22.6	17	30
57.3772701668	22.58	17	30
57.4772887557	22.59	17	30
57.5773073445	22.64	17	31
57.6773259333	22.67	17	31
57.7773445222	22.71	17	31
57.877363111	22.7	17	31
57.9773816999	22.69	17	31
58.0774002887	22.68	17	31
58.1774188775	22.67	17	31
58.2774374664	22.64	16	32
58.3774560552	22.72	16	33
58.477474644	22.69	16	33
58.5774932329	22.75	16	32
58.6775118217	22.82	16	32
58.7775304106	22.93	16	32
58.8775489994	22.95	16	32
58.9775675882	22.97	16	32
59.0775861771	23.0	15	33
59.1776047659	23.06	15	33
59.2776233548	23.02	15	33
59.3776419436	23.06	15	33
59.4776605324	23.11	15	33
59.5776791213	23.07	14	33
59.6776977101	23.15	15	33
59.777716299	23.21	15	34
59.8777348878	23.23	15	35
59.9777534766	23.34	15	35
60.0777720655	23.43	14	35
60.1777906543	23.46	14	34
60.2778092431	23.44	14	34
60.377827832	23.42	14	33
60.4778464208	23.46	14	34
60.5778650097	23.46	14	34
60.6778835985	23.52	14	34
60.7779021873	23.65	14	34
60.8779207762	23.65	14	34
60.977939365	23.68	15	34
61.0779579539	23.79	15	34
61.1779765427	24.01	15	35
61.2779951315	24.14	15	35
61.3780137204	24.29	15	35
61.4780323092	24.43	15	35
61.578050898	24.62	15	34
61.6780694869	24.71	15	34
61.7780880757	24.95	15	34
61.8781066646	25.14	15	34
61.9781252534	25.36	15	35
62.0781438422	25.6	16	35
62.1781624311	25.78	16	36
62.2781810199	26.1	16	36
62.3781996088	26.36	16	37
62.4782181976	26.62	17	38
62.5782367864	26.86	17	38
62.6782553753	27.1	17	38
62.7782739641	27.31	17	38
62.8782925529	27.44	16	37
62.9783111418	27.58	16	38
63.0783297306	27.78	16	38
63.1783483195	27.93	17	38
63.2783669083	28.08	17	38
63.3783854971	28.14	17	38
63.478404086	28.14	17	38
63.5784226748	28.24	16	38
63.6784412637	28.35	17	39
63.7784598525	28.45	17	39
63.8784784413	28.47	17	39
63.9784970302	28.6	18	39
64.078515619	28.75	18	39
64.1785342078	28.91	18	39
64.2785527967	29.01	18	39
64.3785713855	29.13	18	39
64.4785899744	29.24	18	39
64.5786085632	29.42	19	39
64.678627152	29.54	19	39
64.7786457409	29.64	19	38
64.8786643297	29.75	19	38
64.9786829186	29.84	20	38
65.0787015074	29.98	20	38
65.1787200962	30.11	21	38
65.2787386851	30.25	21	38
65.3787572739	30.37	22	39
65.4787758627	30.47	21	39
65.5787944516	30.54	21	39
65.6788130404	30.66	21	40
65.7788316293	30.72	21	40
65.8788502181	30.74	21	41
65.9788688069	30.74	22	41
66.0788873958	30.81	23	40
66.1789059846	30.78	23	40
66.2789245735	30.71	23	40
66.3789431623	30.82	23	40
66.4789617511	30.99	23	40
66.57898034	31.18	23	41
66.6789989288	31.31	23	41
66.7790175176	31.52	23	41
66.8790361065	31.76	23	42
66.9790546953	31.9	24	42
67.0790732842	32.1	24	42
67.179091873	32.34	25	43
67.2791104618	32.6	25	44
67.3791290507	32.83	25	44
67.4791476395	33.01	25	45
67.5791662284	33.19	25	46
67.6791848172	33.31	25	46
67.779203406	33.39	25	47
67.8792219949	33.59	25	47
67.9792405837	33.69	26	48
68.0792591725	33.92	25	48
68.1792777614	34.13	25	48
68.2792963502	34.3	25	48
68.3793149391	34.61	25	48
68.4793335279	34.96	25	48
68.5793521167	35.14	25	48
68.6793707056	35.48	25	48
68.7793892944	35.78	26	47
68.8794078833	36.36	26	47
68.9794264721	36.75	26	47
69.0794450609	37.29	27	48
69.1794636498	37.92	28	49
69.2794822386	38.51	29	50
69.3795008274	39.18	30	53
69.4795194163	39.98	30	54
69.5795380051	40.85	30	55
69.679556594	42.04	31	57
69.7795751828	43.14	31	60
69.8795937716	44.59	31	65
69.9796123605	46.21	32	67
70.0796309493	47.82	34	71
70.1796495382	49.94	34	76
70.279668127	52.45	36	82
70.3796867158	55.5	37	84
70.4797053047	59.1	40	90
70.5797238935	63.34	45	91
70.6797424823	68.63	48	98
70.7797610712	75.44	53	105
70.87977966	83.69	56	109
70.9797982489	90.77	62	115
71.0798168377	97.77	69	116
71.1798354265	103.26	78	120
71.2798540154	107.83	78	124
71.3798726042	111.51	81	126
71.4798911931	114.65	89	128
71.5799097819	116.97	93	130
71.6799283707	119.33	99	133
71.7799469596	121.3	105	133
71.8799655484	123.26	108	133
71.9799841372	125.16	111	134
72.0800027261	126.77	114	136
72.1800213149	128.23	117	138
72.2800399038	129.6	118	139
72.3800584926	130.81	122	139
72.4800770814	131.9	122	140
72.5800956703	132.83	122	142
72.6801142591	133.75	122	142
72.780132848	134.51	125	144
72.8801514368	135.15	126	145
72.9801700256	135.75	127	146
73.0801886145	136.32	128	148
73.1802072033	136.96	128	146
73.2802257921	137.41	128	146
73.380244381	137.73	127	146
73.4802629698	138.04	127	146
73.5802815587	138.57	130	148
73.6803001475	138.95	130	148
73.7803187363	139.35	130	148
73.8803373252	139.78	130	149
73.980355914	140.24	130	149
74.0803745029	140.72	131	149
74.1803930917	141.07	131	150
74.2804116805	141.59	131	150
74.3804302694	142.04	131	150
74.4804488582	142.36	134	150
74.580467447	142.72	134	150
74.6804860359	143.15	134	150
74.7805046247	143.36	134	151
74.8805232136	143.82	133	152
74.9805418024	144.08	133	153
75.0805603912	144.31	135	153
75.1805789801	144.57	134	154
75.2805975689	144.78	134	154
75.3806161578	145.05	135	154
75.4806347466	145.26	135	155
75.5806533354	145.53	136	156
75.6806719243	145.62	137	155
75.7806905131	145.89	137	155
75.8807091019	146.0	137	156
75.9807276908	146.19	136	156
76.0807462796	146.41	137	156
76.1807648685	146.56	137	157
76.2807834573	146.64	138	156
76.3808020461	146.91	138	156
76.480820635	147.14	138	156
76.5808392238	147.41	139	157
76.6808578127	147.61	139	157
76.7808764015	147.76	140	157
76.8808949903	147.9	140	157
76.9809135792	148.06	140	158
77.080932168	148.21	140	158
77.1809507569	148.26	140	158
77.2809693457	148.32	140	159
77.3809879345	148.57	140	159
77.4810065234	148.7	140	159
77.5810251122	148.87	140	159
77.681043701	148.98	139	159
77.7810622899	148.98	139	159
77.8810808787	148.97	139	159
77.9810994676	148.95	138	158
78.0811180564	149.06	139	158
78.1811366452	149.05	138	159
78.2811552341	149.02	138	159
78.3811738229	148.98	138	159
78.4811924118	149.15	138	159
78.5812110006	149.13	139	159
78.6812295894	149.16	139	159
78.7812481783	149.24	141	159
78.8812667671	149.1	142	159
78.9812853559	149.07	141	158
79.0813039448	148.99	141	157
79.1813225336	149.02	141	157
79.2813411225	149.04	140	158
79.3813597113	149.07	140	158
79.4813783001	148.96	138	158
79.581396889	148.99	138	158
79.6814154778	148.9	139	159
79.7814340667	148.96	140	159
79.8814526555	148.89	140	158
79.9814712443	148.83	140	158
80.0814898332	148.71	140	158
80.181508422	148.67	140	158
80.2815270108	148.52	140	158
80.3815455997	148.38	140	159
80.4815641885	148.3	139	159
80.5815827774	148.0	138	159
80.6816013662	147.9	138	159
80.781619955	147.73	138	158
80.8816385439	147.35	138	159
80.9816571327	146.99	138	159
81.0816757216	146.66	137	159
81.1816943104	146.37	138	159
81.2817128992	146.18	138	158
81.3817314881	145.9	138	157
81.4817500769	145.64	138	157
81.5817686657	145.27	138	156
81.6817872546	145.13	137	156
81.7818058434	144.9	136	157
81.8818244323	144.52	137	157
81.9818430211	144.16	137	157
82.0818616099	143.7	137	155
82.1818801988	143.32	136	152
82.2818987876	142.91	135	152
82.3819173765	142.48	135	151
82.4819359653	142.02	135	150
82.5819545541	141.63	135	151
82.681973143	141.32	134	151
82.7819917318	141.01	134	149
82.8820103206	140.65	134	148
82.9820289095	140.24	131	148
83.0820474983	139.86	129	148
83.1820660872	139.21	130	147
83.282084676	138.54	128	146
83.3821032648	138.06	128	147
83.4821218537	137.39	127	146
83.5821404425	136.52	127	146
83.6821590314	135.57	125	146
83.7821776202	134.49	124	145
83.882196209	133.65	121	144
83.9822147979	132.65	121	144
84.0822333867	131.64	120	142
84.1822519755	131.02	119	143
84.2822705644	130.17	117	143
84.3822891532	129.56	116	143
84.4823077421	128.55	116	143
84.5823263309	127.75	117	142
84.6823449197	126.88	116	142
84.7823635086	126.17	114	141
84.8823820974	125.41	112	142
84.9824006863	124.75	112	142
85.0824192751	124.08	111	141
85.1824378639	123.04	109	141
85.2824564528	122.31	108	141
85.3824750416	121.6	108	141
85.4824936304	121.11	108	141
85.5825122193	120.46	107	140
85.6825308081	120.02	107	140
85.782549397	119.56	106	139
85.8825679858	119.2	105	139
85.9825865746	118.8	105	139
86.0826051635	118.72	107	140
86.1826237523	118.23	106	138
86.2826423412	117.94	106	136
86.38266093	117.6	106	135
86.4826795188	117.59	105	133
86.5826981077	117.48	106	134
86.6827166965	117.46	106	134
86.7827352853	117.44	106	132
86.8827538742	117.45	106	134
86.982772463	117.52	106	133
87.0827910519	117.5	106	132
87.1828096407	117.55	107	132
87.2828282295	117.67	107	134
87.3828468184	117.88	107	134
87.4828654072	118.28	107	135
87.5828839961	118.55	107	137
87.6829025849	118.6	108	136
87.7829211737	118.59	106	136
87.8829397626	118.75	107	135
87.9829583514	118.98	107	135
88.0829769402	119.14	106	135
88.1829955291	119.31	107	136
88.2830141179	119.28	109	136
88.3830327068	119.21	109	136
88.4830512956	119.33	109	136
88.5830698844	119.45	109	136
88.6830884733	119.46	109	134
88.7831070621	119.61	109	134
88.883125651	119.63	109	134
88.9831442398	119.75	109	135
89.0831628286	119.91	110	135
89.1831814175	119.87	110	134
89.2832000063	119.93	110	135
89.3832185951	120.03	110	135
89.483237184	120.08	110	135
89.5832557728	119.95	110	134
89.6832743617	119.98	110	134
89.7832929505	120.07	110	135
89.8833115393	120.11	109	136
89.9833301282	120.28	109	135
90.083348717	120.22	110	135
90.1833673059	120.42	112	134
90.2833858947	120.75	112	133
90.3834044835	120.92	111	133
90.4834230724	120.93	112	133
90.5834416612	121.06	111	133
90.68346025	121.25	111	133
90.7834788389	121.31	111	133
90.8834974277	121.32	112	134
90.9835160166	121.16	110	132
91.0835346054	121.09	111	132
91.1835531942	120.88	111	131
91.2835717831	120.55	111	130
91.3835903719	120.23	109	130
91.4836089608	119.82	109	130
91.5836275496	119.46	109	129
91.6836461384	118.94	109	127
91.7836647273	118.42	109	126
91.8836833161	117.73	109	125
91.9837019049	117.08	108	125
92.0837204938	116.36	107	124
92.1837390826	115.48	107	123
92.2837576715	114.58	104	123
92.3837762603	113.48	104	121
92.4837948491	112.38	103	120
92.583813438	111.48	101	119
92.6838320268	110.31	96	118
92.7838506157	109.24	90	117
92.8838692045	108.03	86	117
92.9838877933	106.63	82	116
93.0839063822	105.15	81	114
93.183924971	103.67	78	114
93.2839435598	102.12	78	114
93.3839621487	100.56	75	114
93.4839807375	98.82	73	112
93.5839993264	97.25	71	112
93.6840179152	95.72	68	111
93.784036504	94.1	67	110
93.8840550929	92.9	65	109
93.9840736817	91.47	64	109
94.0840922706	90.14	64	107
94.1841108594	88.96	64	106
94.2841294482	87.64	62	105
94.3841480371	86.55	62	105
94.4841666259	85.4	63	102
94.5841852148	84.36	62	104
94.6842038036	83.22	62	104
94.7842223924	82.26	61	103
94.8842409813	81.33	61	102
94.9842595701	80.61	61	101
95.0842781589	79.75	61	100
95.1842967478	78.94	61	96
95.2843153366	78.24	61	94
95.3843339255	77.58	61	93
95.4843525143	76.94	61	92
95.5843711031	76.24	61	90
95.684389692	75.61	61	89
95.7844082808	75.11	61	88
95.8844268697	74.49	61	87
95.9844454585	74.0	61	86
96.0844640473	73.47	61	85
96.1844826362	72.91	61	85
96.284501225	72.45	61	85
96.3845198138	71.96	61	85
96.4845384027	71.56	61	85
96.5845569915	71.17	61	85
96.6845755804	70.7	60	84
96.7845941692	70.31	60	82
96.884612758	69.97	60	82
96.9846313469	69.68	60	81
97.0846499357	69.45	58	81
97.1846685246	69.1	57	81
97.2846871134	68.79	57	81
97.3847057022	68.62	57	80
97.4847242911	68.47	57	79
97.5847428799	68.25	57	79
97.6847614687	67.98	57	79
97.7847800576	67.68	57	78
97.8847986464	67.47	57	78
97.9848172353	67.3	57	78
98.0848358241	67.26	57	78
98.1848544129	67.07	57	78
98.2848730018	66.88	56	78
98.3848915906	66.78	56	78
98.4849101795	66.68	56	79
98.5849287683	66.59	56	77
98.6849473571	66.47	56	77
98.784965946	66.35	56	77
98.8849845348	66.19	57	77
98.9850031236	66.06	57	77
99.0850217125	65.92	57	76
99.1850403013	65.81	56	76
99.2850588902	65.64	57	76
99.385077479	65.46	57	76
99.4850960678	65.26	57	76
99.5851146567	65.05	57	76
99.6851332455	65.04	57	76
99.7851518344	64.99	57	76
99.8851704232	64.79	57	76
99.985189012	64.68	57	76
100.085207601	64.57	57	76
100.18522619	64.44	57	77
100.285244779	64.34	57	76
100.385263367	64.29	58	76
100.485281956	64.22	58	75
100.585300545	64.14	58	75
100.685319134	64.14	58	75
100.785337723	64.04	58	71
100.885356312	63.97	58	71
100.9853749	63.91	58	71
101.085393489	63.95	58	71
101.185412078	63.95	57	71
101.285430667	63.94	57	71
101.385449256	63.95	57	71
101.485467845	63.89	57	71
101.585486433	63.92	57	71
101.685505022	64.02	56	71
101.785523611	63.97	56	71
101.8855422	63.9	56	72
101.985560789	63.85	56	72
102.085579378	63.91	58	72
102.185597966	63.91	58	72
102.285616555	63.85	58	71
102.385635144	63.88	58	72
102.485653733	63.82	58	72
102.585672322	63.76	58	72
102.685690911	63.7	58	71
102.7857095	63.62	58	71
102.885728088	63.54	58	71
102.985746677	63.45	58	71
103.085765266	63.34	58	71
103.185783855	63.27	58	71
