usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1348936320,09/29/2012 16:32:00,2,docr,3607.49,2,1.526,2,34.667,2,2.621,2,86.47,2,1517.061,2,27.7613,2,35.93336233,2,-122.933439,2
1348936335,09/29/2012 16:32:15,2,docr,3608.46,2,1.525,2,34.667,2,2.622,2,86.46,2,1517.074,2,27.7614,2,35.933373,2,-122.933468,2
1348936350,09/29/2012 16:32:30,2,docr,3609.34,2,1.53,2,34.669,2,2.622,2,86.46,2,1517.114,2,27.7627,2,35.93340425,2,-122.93341016,2
1348936365,09/29/2012 16:32:45,2,docr,3609.34,2,1.533,2,34.667,2,2.62,2,86.45,2,1517.124,2,27.7609,2,35.93342023,2,-122.93337938,2
1348936380,09/29/2012 16:33:00,2,docr,3609.34,2,1.527,2,34.668,2,2.621,2,86.45,2,1517.1,2,27.7621,2,35.933327,2,-122.933384,2
1348936395,09/29/2012 16:33:15,2,docr,3609.44,2,1.53,2,34.668,2,2.62,2,86.45,2,1517.114,2,27.7619,2,35.93335663,2,-122.93338072,2
1348936410,09/29/2012 16:33:30,2,docr,3609.34,2,1.529,2,34.668,2,2.62,2,86.45,2,1517.108,2,27.7619,2,35.9333805,2,-122.93338091,2
1348936425,09/29/2012 16:33:45,2,docr,3609.54,2,1.525,2,34.668,2,2.619,2,86.43,2,1517.094,2,27.7622,2,35.93338515,2,-122.93336815,2
1348936440,09/29/2012 16:34:00,2,docr,3609.54,2,1.526,2,34.668,2,2.621,2,86.45,2,1517.099,2,27.7621,2,35.933375,2,-122.93338275,2
1348936455,09/29/2012 16:34:15,2,docr,3609.54,2,1.533,2,34.667,2,2.619,2,86.45,2,1517.128,2,27.7609,2,35.933369,2,-122.9334,2
1348936470,09/29/2012 16:34:30,2,docr,3609.54,2,1.527,2,34.668,2,2.62,2,86.44,2,1517.103,2,27.7621,2,35.93338985,2,-122.93338228,2
1348936485,09/29/2012 16:34:45,2,docr,3609.73,2,1.541,2,34.666,2,2.621,2,86.45,2,1517.165,2,27.7595,2,35.9333955,2,-122.9333895,2
1348936500,09/29/2012 16:35:00,2,docr,3609.83,2,1.543,2,34.669,2,2.62,2,86.43,2,1517.179,2,27.7618,2,35.933396,2,-122.933395,2
1348936515,09/29/2012 16:35:15,2,docr,3609.83,2,1.542,2,34.667,2,2.618,2,86.42,2,1517.172,2,27.7602,2,35.93339133,2,-122.93334646,2
1348936530,09/29/2012 16:35:30,2,docr,3609.93,2,1.546,2,34.667,2,2.62,2,86.44,2,1517.192,2,27.76,2,35.9333956,2,-122.93334153,2
1348936545,09/29/2012 16:35:45,2,docr,3609.93,2,1.526,2,34.668,2,2.619,2,86.44,2,1517.105,2,27.7621,2,35.933404,2,-122.933336,2
1348936560,09/29/2012 16:36:00,2,docr,3609.93,2,1.535,2,34.668,2,2.619,2,86.42,2,1517.145,2,27.7615,2,35.93339533,2,-122.93335593,2
1348936575,09/29/2012 16:36:15,2,docr,3610.02,2,1.53,2,34.668,2,2.619,2,86.4,2,1517.125,2,27.7619,2,35.93338586,2,-122.93335593,2
1348936590,09/29/2012 16:36:30,2,docr,3609.93,2,1.537,2,34.668,2,2.618,2,86.41,2,1517.154,2,27.7614,2,35.933376,2,-122.933369,2
1348936605,09/29/2012 16:36:45,2,docr,3610.02,2,1.526,2,34.668,2,2.617,2,86.41,2,1517.107,2,27.7621,2,35.93338213,2,-122.9333698,2
1348936620,09/29/2012 16:37:00,2,docr,3609.73,2,1.528,2,34.668,2,2.617,2,86.42,2,1517.111,2,27.762,2,35.9333898,2,-122.9333682,2
1348936635,09/29/2012 16:37:15,2,docr,3609.34,2,1.536,2,34.668,2,2.619,2,86.45,2,1517.139,2,27.7615,2,35.933374,2,-122.933345,2
1348936650,09/29/2012 16:37:30,2,docr,3608.66,2,1.527,2,34.668,2,2.619,2,86.44,2,1517.087,2,27.7621,2,35.93337993,2,-122.93335033,2
1348936665,09/29/2012 16:37:45,2,docr,3606.9,2,1.528,2,34.668,2,2.619,2,86.47,2,1517.061,2,27.762,2,35.93337626,2,-122.933346,2
1348936680,09/29/2012 16:38:00,2,docr,3604.95,2,1.529,2,34.668,2,2.619,2,86.49,2,1517.031,2,27.7619,2,35.933362,2,-122.933326,2
1348936695,09/29/2012 16:38:15,2,docr,3603.29,2,1.53,2,34.668,2,2.618,2,86.5,2,1517.006,2,27.7618,2,35.9333578,2,-122.93332373,2
1348936710,09/29/2012 16:38:30,2,docr,3604.36,2,1.53,2,34.668,2,2.618,2,86.52,2,1517.025,2,27.7618,2,35.93335186,2,-122.9333186,2
1348936725,09/29/2012 16:38:45,2,docr,3605.92,2,1.526,2,34.668,2,2.618,2,86.5,2,1517.035,2,27.7621,2,35.93335186,2,-122.93331773,2
1348936740,09/29/2012 16:39:00,2,docr,3605.83,2,1.526,2,34.667,2,2.618,2,86.52,2,1517.032,2,27.7613,2,35.93334173,2,-122.93331913,2
1348936755,09/29/2012 16:39:15,2,docr,3606.02,2,1.525,2,34.668,2,2.618,2,86.52,2,1517.032,2,27.7622,2,35.93332053,2,-122.93331866,2
1348936770,09/29/2012 16:39:30,2,docr,3605.05,2,1.526,2,34.667,2,2.616,2,86.51,2,1517.018,2,27.7613,2,35.9333288,2,-122.9333388,2
1348936785,09/29/2012 16:39:45,2,docr,3604.56,2,1.528,2,34.667,2,2.617,2,86.54,2,1517.018,2,27.7612,2,35.93332386,2,-122.93334886,2
1348936800,09/29/2012 16:40:00,2,docr,3603.87,2,1.526,2,34.667,2,2.617,2,86.53,2,1516.997,2,27.7613,2,35.933311,2,-122.933357,2
1348936815,09/29/2012 16:40:15,2,docr,3603.09,2,1.529,2,34.667,2,2.617,2,86.49,2,1516.997,2,27.7611,2,35.9333012,2,-122.93335393,2
1348936830,09/29/2012 16:40:30,2,docr,3602.51,2,1.531,2,34.668,2,2.617,2,86.53,2,1516.997,2,27.7617,2,35.93332413,2,-122.9333794,2
1348936845,09/29/2012 16:40:45,2,docr,3602.02,2,1.527,2,34.668,2,2.616,2,86.53,2,1516.97,2,27.762,2,35.933352,2,-122.933414,2
1348936860,09/29/2012 16:41:00,2,docr,3601.34,2,1.527,2,34.668,2,2.617,2,86.54,2,1516.958,2,27.762,2,35.9333004,2,-122.9333776,2
1348936875,09/29/2012 16:41:15,2,docr,3600.56,2,1.526,2,34.668,2,2.617,2,86.54,2,1516.94,2,27.7621,2,35.933319,2,-122.93337033,2
1348936890,09/29/2012 16:41:30,2,docr,3599.87,2,1.527,2,34.667,2,2.617,2,86.55,2,1516.931,2,27.7612,2,35.933337,2,-122.933338,2
1348936905,09/29/2012 16:41:45,2,docr,3599.39,2,1.527,2,34.667,2,2.616,2,86.53,2,1516.923,2,27.7612,2,35.9333484,2,-122.93336926,2
1348936920,09/29/2012 16:42:00,2,docr,3598.7,2,1.527,2,34.668,2,2.616,2,86.53,2,1516.912,2,27.762,2,35.93334906,2,-122.93337933,2
1348936935,09/29/2012 16:42:15,2,docr,3597.43,2,1.528,2,34.667,2,2.616,2,86.56,2,1516.893,2,27.7611,2,35.933337,2,-122.933382,2
1348936950,09/29/2012 16:42:30,2,docr,3596.55,2,1.53,2,34.667,2,2.615,2,86.56,2,1516.886,2,27.761,2,35.93333833,2,-122.93336766,2
1348936965,09/29/2012 16:42:45,2,docr,3595.97,2,1.531,2,34.667,2,2.616,2,86.57,2,1516.88,2,27.7609,2,35.9333432,2,-122.93335853,2
1348936980,09/29/2012 16:43:00,2,docr,3595.48,2,1.539,2,34.668,2,2.615,2,86.59,2,1516.908,2,27.7611,2,35.933357,2,-122.933351,2
1348936995,09/29/2012 16:43:15,2,docr,3594.51,2,1.533,2,34.668,2,2.615,2,86.58,2,1516.864,2,27.7616,2,35.93337486,2,-122.93336326,2
1348937010,09/29/2012 16:43:30,2,docr,3593.14,2,1.531,2,34.667,2,2.615,2,86.58,2,1516.83,2,27.7609,2,35.9333834,2,-122.9333662,2
1348937025,09/29/2012 16:43:45,2,docr,3591.38,2,1.529,2,34.668,2,2.617,2,86.57,2,1516.792,2,27.7618,2,35.93339486,2,-122.93337513,2
1348937040,09/29/2012 16:44:00,2,docr,3590.31,2,1.529,2,34.667,2,2.614,2,86.48,2,1516.771,2,27.761,2,35.93336473,2,-122.93335853,2
1348937055,09/29/2012 16:44:15,2,docr,3589.82,2,1.529,2,34.667,2,2.615,2,86.59,2,1516.763,2,27.761,2,35.933351,2,-122.93334573,2
1348937070,09/29/2012 16:44:30,2,docr,3590.6,2,1.53,2,34.667,2,2.614,2,86.58,2,1516.781,2,27.7609,2,35.933398,2,-122.933362,2
1348937085,09/29/2012 16:44:45,2,docr,3594.02,2,1.528,2,34.668,2,2.614,2,86.59,2,1516.834,2,27.7619,2,35.93339886,2,-122.93336046,2
1348937100,09/29/2012 16:45:00,2,docr,3598.31,2,1.529,2,34.667,2,2.615,2,86.55,2,1516.912,2,27.761,2,35.93339726,2,-122.93336186,2
1348937115,09/29/2012 16:45:15,2,docr,3600.75,2,1.529,2,34.667,2,2.615,2,86.55,2,1516.955,2,27.7611,2,35.9333374,2,-122.9333312,2
1348937130,09/29/2012 16:45:30,2,docr,3602.8,2,1.529,2,34.667,2,2.616,2,86.55,2,1516.992,2,27.7611,2,35.9333462,2,-122.9333298,2
1348937145,09/29/2012 16:45:45,2,docr,3604.36,2,1.53,2,34.668,2,2.616,2,86.54,2,1517.025,2,27.7618,2,35.933351,2,-122.933332,2
1348937160,09/29/2012 16:46:00,2,docr,3606.12,2,1.532,2,34.667,2,2.616,2,86.54,2,1517.063,2,27.7609,2,35.9333366,2,-122.93330606,2
1348937175,09/29/2012 16:46:15,2,docr,3608.07,2,1.528,2,34.667,2,2.614,2,86.5,2,1517.08,2,27.7612,2,35.93334093,2,-122.93329466,2
1348937190,09/29/2012 16:46:30,2,docr,3608.85,2,1.525,2,34.668,2,2.614,2,86.48,2,1517.082,2,27.7622,2,35.93334,2,-122.93328,2
1348937205,09/29/2012 16:46:45,2,docr,3609.14,2,1.525,2,34.668,2,2.615,2,86.47,2,1517.087,2,27.7622,2,35.93333906,2,-122.9333132,2
1348937220,09/29/2012 16:47:00,2,docr,3609.14,2,1.525,2,34.667,2,2.615,2,86.48,2,1517.086,2,27.7614,2,35.93335366,2,-122.93333093,2
1348937235,09/29/2012 16:47:15,2,docr,3608.75,2,1.525,2,34.667,2,2.616,2,86.46,2,1517.079,2,27.7614,2,35.933374,2,-122.933357,2
1348937250,09/29/2012 16:47:30,2,docr,3609.34,2,1.524,2,34.668,2,2.614,2,86.44,2,1517.086,2,27.7623,2,35.93338926,2,-122.9333846,2
1348937265,09/29/2012 16:47:45,2,docr,3609.83,2,1.525,2,34.668,2,2.614,2,86.4,2,1517.099,2,27.7622,2,35.93338733,2,-122.9333926,2
1348937280,09/29/2012 16:48:00,2,docr,3609.83,2,1.529,2,34.668,2,2.613,2,86.44,2,1517.117,2,27.7619,2,35.933388,2,-122.933403,2
1348937295,09/29/2012 16:48:15,2,docr,3609.63,2,1.527,2,34.668,2,2.613,2,86.46,2,1517.105,2,27.7621,2,35.93338613,2,-122.93339393,2
1348937310,09/29/2012 16:48:30,2,docr,3609.73,2,1.525,2,34.667,2,2.612,2,86.45,2,1517.096,2,27.7614,2,35.93339646,2,-122.93340013,2
1348937325,09/29/2012 16:48:45,2,docr,3609.83,2,1.525,2,34.668,2,2.612,2,86.46,0,1517.099,2,27.7622,2,35.933388,2,-122.933402,2
1348937340,09/29/2012 16:49:00,2,docr,3609.83,2,1.528,2,34.668,2,2.613,2,86.39,2,1517.113,2,27.762,2,35.9333964,2,-122.93342266,2
1348937355,09/29/2012 16:49:15,2,docr,3609.73,2,1.529,2,34.667,2,2.612,2,86.46,2,1517.114,2,27.7611,2,35.93340306,2,-122.9334408,2
1348937370,09/29/2012 16:49:30,2,docr,3608.85,2,1.525,2,34.668,2,2.613,2,86.46,2,1517.082,2,27.7622,2,35.933384,2,-122.933418,2
1348937385,09/29/2012 16:49:45,2,docr,3608.95,2,1.525,2,34.667,2,2.613,2,86.47,2,1517.083,2,27.7614,2,35.9334124,2,-122.93343586,2
1348937400,09/29/2012 16:50:00,2,docr,3609.14,2,1.526,2,34.668,2,2.613,2,86.47,2,1517.092,2,27.7621,2,35.93341886,2,-122.9334404,2
1348937415,09/29/2012 16:50:15,2,docr,3608.46,2,1.53,2,34.668,2,2.613,2,86.48,2,1517.097,2,27.7619,2,35.933406,2,-122.933462,2
1348937430,09/29/2012 16:50:30,2,docr,3608.17,2,1.528,2,34.668,2,2.611,2,86.49,2,1517.083,2,27.762,2,35.93341753,2,-122.93345213,2
1348937445,09/29/2012 16:50:45,2,docr,3608.85,2,1.528,2,34.668,2,2.612,2,86.43,2,1517.095,2,27.762,2,35.93342186,2,-122.93344553,2
1348937460,09/29/2012 16:51:00,2,docr,3608.17,2,1.528,2,34.668,2,2.612,2,86.44,2,1517.083,2,27.762,2,35.933427,2,-122.933425,2
1348937475,09/29/2012 16:51:15,2,docr,3607.49,2,1.527,2,34.668,2,2.611,2,86.43,2,1517.067,2,27.7621,2,35.9334214,2,-122.9334178,2
1348937490,09/29/2012 16:51:30,2,docr,3608.66,2,1.526,2,34.668,2,2.613,2,86.47,2,1517.083,2,27.7621,2,35.93341,2,-122.933401,2
1348937505,09/29/2012 16:51:45,2,docr,3609.05,2,1.526,2,34.668,2,2.612,2,86.46,2,1517.09,2,27.7621,2,35.93347373,2,-122.93343886,2
1348937520,09/29/2012 16:52:00,2,docr,3609.34,2,1.528,2,34.668,2,2.613,2,86.43,2,1517.104,2,27.762,2,35.93345466,2,-122.93344433,2
1348937535,09/29/2012 16:52:15,2,docr,3609.34,2,1.526,2,34.668,2,2.613,2,86.43,2,1517.095,2,27.7621,2,35.933432,2,-122.933447,2
1348937550,09/29/2012 16:52:30,2,docr,3608.75,2,1.526,2,34.668,2,2.611,2,86.46,2,1517.085,2,27.7621,2,35.93346333,2,-122.93343993,2
1348937565,09/29/2012 16:52:45,2,docr,3609.24,2,1.526,2,34.667,2,2.611,2,86.29,2,1517.092,2,27.7613,2,35.93346293,2,-122.9334414,2
1348937580,09/29/2012 16:53:00,2,docr,3609.44,2,1.527,2,34.668,2,2.611,2,86.45,2,1517.101,2,27.7621,2,35.933457,2,-122.933436,2
1348937595,09/29/2012 16:53:15,2,docr,3609.44,2,1.532,2,34.668,2,2.611,2,86.46,2,1517.123,2,27.7617,2,35.9334336,2,-122.93343326,2
1348937610,09/29/2012 16:53:30,2,docr,3609.54,2,1.529,2,34.668,2,2.61,2,86.46,2,1517.112,2,27.7619,2,35.9334376,2,-122.93342973,2
1348937625,09/29/2012 16:53:45,2,docr,3609.54,2,1.527,2,34.668,2,2.613,2,86.48,2,1517.103,2,27.7621,2,35.933457,2,-122.933427,2
1348937640,09/29/2012 16:54:00,2,docr,3609.63,2,1.526,2,34.668,2,2.611,2,86.38,2,1517.1,2,27.7621,2,35.9334986,2,-122.93343313,2
1348937655,09/29/2012 16:54:15,2,docr,3609.73,2,1.526,2,34.668,2,2.611,2,86.42,2,1517.102,2,27.7621,2,35.93349073,2,-122.93343426,2
1348937670,09/29/2012 16:54:30,2,docr,3609.44,2,1.526,2,34.668,2,2.61,2,86.43,2,1517.097,2,27.7621,2,35.933408,2,-122.933413,2
1348937685,09/29/2012 16:54:45,2,docr,3609.73,2,1.526,2,34.668,2,2.611,2,86.35,2,1517.102,2,27.7621,2,35.9334566,2,-122.933449,2
1348937700,09/29/2012 16:55:00,2,docr,3609.73,2,1.526,2,34.668,2,2.611,2,86.4,2,1517.102,2,27.7621,2,35.93346853,2,-122.9334608,2
1348937715,09/29/2012 16:55:15,2,docr,3609.63,2,1.526,2,34.667,2,2.612,2,86.45,2,1517.099,2,27.7613,2,35.933438,2,-122.933462,2
1348937730,09/29/2012 16:55:30,2,docr,3609.73,2,1.526,2,34.668,2,2.611,2,86.4,2,1517.102,2,27.7621,2,35.93344626,2,-122.93345253,2
1348937745,09/29/2012 16:55:45,2,docr,3609.83,2,1.525,2,34.668,2,2.609,2,86.44,2,1517.099,2,27.7622,2,35.93344626,2,-122.93345066,2
1348937760,09/29/2012 16:56:00,2,docr,3609.63,2,1.528,2,34.668,2,2.611,2,86.4,2,1517.109,2,27.762,2,35.933478,2,-122.933506,2
1348937775,09/29/2012 16:56:15,2,docr,3609.24,2,1.527,2,34.668,2,2.609,2,86.36,2,1517.098,2,27.7621,2,35.93348673,2,-122.93348473,2
1348937790,09/29/2012 16:56:30,2,docr,3609.54,2,1.525,2,34.668,2,2.611,2,86.36,2,1517.094,2,27.7622,2,35.93349513,2,-122.93347853,2
1348937805,09/29/2012 16:56:45,2,docr,3609.73,2,1.527,2,34.668,2,2.61,2,86.39,2,1517.106,2,27.7621,2,35.933441,2,-122.933458,2
1348937820,09/29/2012 16:57:00,2,docr,3609.63,2,1.525,2,34.668,2,2.61,2,86.4,2,1517.096,2,27.7622,2,35.93347486,2,-122.93347426,2
1348937835,09/29/2012 16:57:15,2,docr,3609.54,2,1.525,2,34.668,2,2.61,2,86.41,2,1517.094,2,27.7622,2,35.933497,2,-122.933494,2
1348937850,09/29/2012 16:57:30,2,docr,3609.63,2,1.524,2,34.668,2,2.61,2,86.46,2,1517.092,2,27.7623,2,35.9334764,2,-122.9334708,2
1348937865,09/29/2012 16:57:45,2,docr,3609.63,2,1.525,2,34.668,2,2.61,2,86.44,2,1517.096,2,27.7622,2,35.9334894,2,-122.9334888,2
1348937880,09/29/2012 16:58:00,2,docr,3609.73,2,1.526,2,34.668,2,2.61,2,86.46,2,1517.102,2,27.7621,2,35.933495,2,-122.933504,2
1348937895,09/29/2012 16:58:15,2,docr,3609.73,2,1.525,2,34.668,2,2.61,2,86.45,2,1517.098,2,27.7622,2,35.9335006,2,-122.9334836,2
1348937910,09/29/2012 16:58:30,2,docr,3609.63,2,1.526,2,34.668,2,2.611,2,86.45,2,1517.1,2,27.7621,2,35.93350526,2,-122.9334868,2
1348937925,09/29/2012 16:58:45,2,docr,3609.73,2,1.527,2,34.668,2,2.61,2,86.46,2,1517.106,2,27.7621,2,35.933514,2,-122.933491,2
1348937940,09/29/2012 16:59:00,2,docr,3609.63,2,1.526,2,34.668,2,2.609,2,86.47,2,1517.1,2,27.7621,2,35.93351906,2,-122.93349713,2
1348937955,09/29/2012 16:59:15,2,docr,3609.83,2,1.525,2,34.668,2,2.608,2,86.46,2,1517.099,2,27.7622,2,35.93352453,2,-122.93349946,2
1348937970,09/29/2012 16:59:30,2,docr,3609.83,2,1.525,2,34.668,2,2.609,2,86.46,2,1517.099,2,27.7622,2,35.933518,2,-122.933486,2
1348937985,09/29/2012 16:59:45,2,docr,3609.73,2,1.525,2,34.668,2,2.609,2,86.45,2,1517.098,2,27.7622,2,35.9335092,2,-122.93351426,2
1348938000,09/29/2012 17:00:00,2,docr,3609.63,2,1.524,2,34.668,2,2.609,2,86.47,2,1517.092,2,27.7623,2,35.9335224,2,-122.93351606,2
1348938015,09/29/2012 17:00:15,2,docr,3609.83,2,1.525,2,34.668,2,2.609,2,86.44,2,1517.099,2,27.7622,2,35.933529,2,-122.933497,2
1348938030,09/29/2012 17:00:30,2,docr,3609.54,2,1.525,2,34.668,2,2.608,2,86.39,2,1517.094,2,27.7622,2,35.93352093,2,-122.933491,2
1348938045,09/29/2012 17:00:45,2,docr,3609.73,2,1.525,2,34.668,2,2.608,2,86.45,2,1517.098,2,27.7622,2,35.9335216,2,-122.93348813,2
1348938060,09/29/2012 17:01:00,2,docr,3609.83,2,1.525,2,34.668,2,2.608,2,86.45,2,1517.099,2,27.7622,2,35.93355,2,-122.933498,2
1348938075,09/29/2012 17:01:15,2,docr,3609.63,2,1.526,2,34.668,2,2.608,2,86.46,2,1517.1,2,27.7621,2,35.93353706,2,-122.9334848,2
1348938090,09/29/2012 17:01:30,2,docr,3609.54,2,1.526,2,34.668,2,2.607,2,86.45,2,1517.099,2,27.7621,2,35.9335264,2,-122.9334856,2
1348938105,09/29/2012 17:01:45,2,docr,3609.63,2,1.526,2,34.668,2,2.608,2,86.35,2,1517.1,2,27.7621,2,35.933535,2,-122.933513,2
1348938120,09/29/2012 17:02:00,2,docr,3609.54,2,1.525,2,34.668,2,2.609,2,86.43,2,1517.094,2,27.7622,2,35.93355166,2,-122.933495,2
1348938135,09/29/2012 17:02:15,2,docr,3609.83,2,1.525,2,34.668,2,2.609,2,86.46,2,1517.099,2,27.7622,2,35.93356613,2,-122.93348446,2
1348938150,09/29/2012 17:02:30,2,docr,3609.83,2,1.525,2,34.668,2,2.609,2,86.46,2,1517.099,2,27.7622,2,35.9335852,2,-122.933485,2
1348938165,09/29/2012 17:02:45,2,docr,3609.83,2,1.526,2,34.668,2,2.61,2,86.46,2,1517.104,2,27.7621,2,35.93357393,2,-122.93349573,2
1348938180,09/29/2012 17:03:00,2,docr,3609.73,2,1.525,2,34.668,2,2.609,2,86.45,2,1517.098,2,27.7622,2,35.933593,2,-122.933525,2
1348938195,09/29/2012 17:03:15,2,docr,3609.63,2,1.525,2,34.668,2,2.607,2,86.41,2,1517.096,2,27.7622,2,35.93356333,2,-122.93350253,2
1348938210,09/29/2012 17:03:30,2,docr,3609.73,2,1.524,2,34.668,2,2.608,2,86.45,2,1517.093,2,27.7623,2,35.9335724,2,-122.9335138,2
1348938225,09/29/2012 17:03:45,2,docr,3609.73,2,1.525,2,34.668,2,2.608,2,86.45,2,1517.098,2,27.7622,2,35.933578,2,-122.933523,2
1348938240,09/29/2012 17:04:00,2,docr,3609.14,2,1.525,2,34.668,2,2.608,2,86.47,2,1517.087,2,27.7622,2,35.9336352,2,-122.93351553,2
1348938255,09/29/2012 17:04:15,2,docr,3609.34,2,1.525,2,34.668,2,2.607,2,86.45,2,1517.091,2,27.7622,2,35.9336226,2,-122.93351433,2
1348938270,09/29/2012 17:04:30,2,docr,3609.63,2,1.525,2,34.668,2,2.606,2,86.45,2,1517.096,2,27.7622,2,35.933589,2,-122.933498,2
1348938285,09/29/2012 17:04:45,2,docr,3609.63,2,1.525,2,34.668,2,2.606,2,86.45,2,1517.096,2,27.7622,2,35.93357033,2,-122.93347393,2
1348938300,09/29/2012 17:05:00,2,docr,3609.73,2,1.524,2,34.668,2,2.607,2,86.46,2,1517.093,2,27.7623,2,35.93357406,2,-122.93348386,2
1348938315,09/29/2012 17:05:15,2,docr,3609.73,2,1.525,2,34.668,2,2.608,2,86.39,2,1517.098,2,27.7622,2,35.933586,2,-122.93351,2
1348938330,09/29/2012 17:05:30,2,docr,3609.05,2,1.525,2,34.668,2,2.607,2,86.46,2,1517.086,2,27.7622,2,35.9335592,2,-122.9334988,2
1348938345,09/29/2012 17:05:45,2,docr,3609.14,2,1.526,2,34.668,2,2.608,2,86.43,2,1517.092,2,27.7621,2,35.93355653,2,-122.93350433,2
1348938360,09/29/2012 17:06:00,2,docr,3609.24,2,1.527,2,34.668,2,2.607,2,86.43,2,1517.098,2,27.7621,2,35.933569,2,-122.933508,2
1348938375,09/29/2012 17:06:15,2,docr,3609.14,2,1.526,2,34.668,2,2.607,2,86.42,2,1517.092,2,27.7621,2,35.9335534,2,-122.9334908,2
1348938390,09/29/2012 17:06:30,2,docr,3609.14,2,1.528,2,34.668,2,2.606,2,86.41,2,1517.1,2,27.762,2,35.9335444,2,-122.9334824,2
1348938405,09/29/2012 17:06:45,2,docr,3609.63,2,1.531,2,34.668,2,2.607,2,86.43,2,1517.122,2,27.7618,2,35.93357533,2,-122.93351586,2
1348938420,09/29/2012 17:07:00,2,docr,3609.14,2,1.529,2,34.667,2,2.606,2,86.45,2,1517.103,2,27.7611,2,35.93356973,2,-122.9334706,2
1348938435,09/29/2012 17:07:15,2,docr,3608.36,2,1.527,2,34.668,2,2.607,2,86.46,2,1517.082,2,27.7621,2,35.93356726,2,-122.93344153,2
1348938450,09/29/2012 17:07:30,2,docr,3608.85,2,1.528,2,34.668,2,2.606,2,86.46,2,1517.095,2,27.762,2,35.933504,2,-122.933396,2
1348938465,09/29/2012 17:07:45,2,docr,3608.07,2,1.527,2,34.668,2,2.606,2,86.45,2,1517.077,2,27.7621,2,35.93349886,2,-122.93338706,2
1348938480,09/29/2012 17:08:00,2,docr,3608.17,2,1.524,2,34.668,2,2.606,2,86.44,2,1517.066,2,27.7623,2,35.9334938,2,-122.9333762,2
1348938495,09/29/2012 17:08:15,2,docr,3609.05,2,1.524,2,34.668,2,2.607,2,86.45,2,1517.081,2,27.7623,2,35.933477,2,-122.933331,2
1348938510,09/29/2012 17:08:30,2,docr,3609.54,2,1.524,2,34.668,2,2.606,2,86.46,2,1517.09,2,27.7623,2,35.93346046,2,-122.93331313,2
1348938525,09/29/2012 17:08:45,2,docr,3609.83,2,1.525,2,34.668,2,2.607,2,86.45,2,1517.099,2,27.7622,2,35.933457,2,-122.933293,2
1348938540,09/29/2012 17:09:00,2,docr,3609.83,2,1.524,2,34.668,2,2.606,2,86.46,2,1517.095,2,27.7623,2,35.93341386,2,-122.93323153,2
1348938555,09/29/2012 17:09:15,2,docr,3610.22,2,1.525,2,34.667,2,2.606,2,86.45,2,1517.105,2,27.7614,2,35.93339513,2,-122.933233,2
1348938570,09/29/2012 17:09:30,2,docr,3609.73,2,1.525,2,34.667,2,2.606,2,86.47,2,1517.096,2,27.7614,2,35.933389,2,-122.933257,2
1348938585,09/29/2012 17:09:45,2,docr,3609.54,2,1.524,2,34.668,2,2.606,2,86.44,2,1517.09,2,27.7623,2,35.93338206,2,-122.93321353,2
1348938600,09/29/2012 17:10:00,2,docr,3609.14,2,1.525,2,34.668,2,2.606,2,86.47,2,1517.087,2,27.7622,2,35.93336742,2,-122.93320528,2
1348938615,09/29/2012 17:10:15,2,docr,3608.66,2,1.525,2,34.668,2,2.606,2,86.47,2,1517.079,2,27.7622,2,35.933345,2,-122.933191,2
1348938630,09/29/2012 17:10:30,2,docr,3608.36,2,1.528,2,34.668,2,2.606,2,86.41,2,1517.087,2,27.762,2,35.93337446,2,-122.93320866,2
1348938645,09/29/2012 17:10:45,2,docr,3607.78,2,1.525,2,34.668,2,2.606,2,86.45,2,1517.063,2,27.7622,2,35.93336973,2,-122.93321606,2
1348938660,09/29/2012 17:11:00,2,docr,3607.78,2,1.524,2,34.668,2,2.606,2,86.47,2,1517.059,2,27.7623,2,35.933352,2,-122.933231,2
1348938675,09/29/2012 17:11:15,2,docr,3608.56,2,1.524,2,34.668,2,2.606,2,86.45,2,1517.073,2,27.7623,2,35.93332646,2,-122.933205,2
1348938690,09/29/2012 17:11:30,2,docr,3609.05,2,1.524,2,34.668,2,2.606,2,86.44,2,1517.081,2,27.7623,2,35.93332026,2,-122.93318913,2
1348938705,09/29/2012 17:11:45,2,docr,3609.24,2,1.527,2,34.668,2,2.606,2,86.44,2,1517.098,2,27.7621,2,35.933307,2,-122.933163,2
1348938720,09/29/2012 17:12:00,2,docr,3609.05,2,1.526,2,34.668,2,2.606,2,86.44,2,1517.09,2,27.7621,2,35.9332832,2,-122.93316673,2
1348938735,09/29/2012 17:12:15,2,docr,3608.75,2,1.527,2,34.668,2,2.605,2,86.42,2,1517.089,2,27.7621,2,35.9332784,2,-122.933178,2
1348938750,09/29/2012 17:12:30,2,docr,3608.95,2,1.531,2,34.667,2,2.605,2,86.4,2,1517.109,2,27.761,2,35.93328146,2,-122.93321626,2
1348938765,09/29/2012 17:12:45,2,docr,3609.05,2,1.527,2,34.668,2,2.606,2,86.4,2,1517.094,2,27.7621,2,35.933283,2,-122.933203,2
